name,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,0ASA_m2_cm3,0ASA_m2_g,AV_VF,AV_cm3_g,0AV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,FSR_overlap
QOMGIK_clean,9.23094,6.8583,9.23094,0.756037,1986.21,2627.14,0,0,0.6898,0.912389,0,Zn,0," ",1
QOMGOQ_clean,9.82138,6.4421,9.81027,0.736889,1973.84,2678.61,0,0,0.6916,0.93854,0,Zn,0," ",1
QOMRUH_clean,5.91598,4.8393,5.90444,0.946458,2296.32,2426.22,0,0,0.6568,0.693956,0,Cu,1,Cu,1
QOMSAO_clean,6.28295,5.19194,6.16876,0.913349,2335.71,2557.31,0,0,0.6626,0.725462,0,Cu,1,Cu,1
QOMSES_clean,5.8822,4.848,5.86939,0.949674,2240.73,2359.47,0,0,0.658,0.692869,0,Cu,1,Cu,1
QO0KUB_clean,6.24349,5.12734,6.13649,0.9162,2335.91,2549.56,0,0,0.6696,0.730845,0,Cu,1,Cu,1
QO0LAI_clean,6.10211,4.91381,6.0286,0.939951,2318.74,2466.88,0,0,0.6558,0.697696,0,Cu,1,Cu,1
QO0LEM_clean,5.90984,4.72024,5.82362,0.936419,2363.81,2524.31,0,0,0.6642,0.709298,0,Cu,1,Cu,1
QO0LIQ_clean,6.00653,4.86996,6.00653,0.931336,2311.78,2482.22,0,0,0.6534,0.701573,0,Cu,1,Cu,1
QO0QAM_clean,6.95521,6.65822,6.95521,0.957388,1627.93,1700.38,0,0,0.609,0.636106,0,Al,0," ",1
QOPCEE_clean,5.00224,4.42588,5.00224,2.00794,611.459,304.521,0,0,0.4062,0.202297,0,Mn,1,Mn,1
QOPDAA_clean,6.0704,5.11699,6.02102,2.06645,1282.32,620.541,0,0,0.5444,0.263447,0,"Zn,Ga",0," ",1
QOPDEE_clean,5.73867,3.59336,5.72178,2.09497,1040.44,496.637,0,0,0.5118,0.244299,0,"Zn,Ga",0," ",1
QOPHEI_clean,3.51928,2.56912,3.51928,1.61505,0,0,33.3781,20.6669,0.4602,0.284944,0,Co,0," ",1
QOPPES_clean,7.05411,5.65156,7.03914,0.967554,1983.39,2049.91,0,0,0.6408,0.662289,0,Co,1,Co,1
QOPPOC_clean,4.21204,3.56876,4.20993,1.51146,562.274,372.007,0,0,0.4702,0.31109,0,Cu,1,Cu,1
QOPZIF_clean,6.77563,4.15655,6.73512,1.06978,1861.11,1739.71,0,0,0.6378,0.596196,0,Zn,1,Zn,1
QOQBII_clean,11.57216,9.99796,11.57216,0.829575,2062.83,2486.61,0,0,0.7456,0.898773,0,Zn,1,Zn,1
QOQBOO_clean,11.24824,10.19637,11.24824,0.631283,2052.52,3251.35,0,0,0.7778,1.23209,0,"Pd,Co",1,Pd,1
QOQDAD_clean,4.99584,2.9157,4.9467,1.38228,0,0,603.967,436.935,0.4524,0.327285,0,Co,0," ",1
QOQWOK_clean,8.39175,6.59132,8.39175,0.957359,1460.22,1525.26,0,0,0.566,0.59121,0,Mn,0," ",1
QOQWOK01_clean,8.63633,6.73186,8.63063,0.935461,1473.57,1575.23,0,0,0.5784,0.618305,0,Mn,0," ",1
QOSJEP_clean,5.95986,5.08733,5.90424,1.45523,1476.39,1014.54,0,0,0.5466,0.37561,0,"Cu,Er",1,"Cu,Er",1
QOSJIT_clean,8.05472,3.98,7.82448,1.13518,1829.79,1611.9,0,0,0.6248,0.550399,0,"Cu,Eu",1,"Cu,Eu",1
QOSJOZ_clean,8.08316,3.97327,8.04054,1.14357,1840.46,1609.4,0,0,0.6224,0.54426,0,"Cu,Gd",1,"Cu,Gd",1
QOSJUF_clean,6.12081,5.11749,6.09552,1.41231,1533.09,1085.52,0,0,0.5616,0.397647,0,"Ho,Cu",1,"Ho,Cu",1
QOSKAM_clean,8.09283,3.98695,8.04748,1.17505,1628.38,1385.79,0,0,0.6158,0.524061,0,"Cu,Tb",1,"Cu,Tb",1
QOSXA1_clean,9.10767,8.88849,9.10446,1.41884,1299.64,915.989,0,0,0.5556,0.391588,0,0i,1,0i,1
QOSXOM_clean,11.03802,8.53557,11.03802,1.03996,1270.59,1221.78,36.3048,34.91,0.5972,0.574255,0,Zn,1,Zn,1
QOSXUS_clean,5.86809,4.10977,5.86809,1.08491,1260.35,1161.71,76.6298,70.6323,0.5902,0.544007,0,Zn,0," ",1
QOTBAE_clean,6.37849,3.63314,6.29823,1.15684,1522.21,1315.84,5.48075,4.7377,0.618,0.534216,0,Zn,1,Zn,1
QOTWO0_clean,4.80342,2.47987,4.79488,1.41344,0,0,758.663,536.75,0.4862,0.343984,0,Mn,0," ",1
QOTZEG_clean,6.98929,6.77562,6.98929,1.52277,1495.88,982.34,0,0,0.5546,0.364204,0,La,1,La,1
QOVDAH_clean,9.81819,9.19443,9.81819,1.3396,1377.74,1028.47,0,0,0.5818,0.434308,0,0i,1,0i,1
QOVDEL_clean,9.82811,9.16141,9.82811,1.34846,1344.96,997.404,0,0,0.5734,0.425224,0,0i,1,0i,1
QOVSOL_clean,6.4221,3.84022,6.40906,1.13898,1211.49,1063.66,0,0,0.5446,0.478145,0,Cd,0," ",1
QOVSUR_clean,7.13291,2.76599,7.13291,1.29279,0,0,773.593,598.39,0.5074,0.392484,0,Cd,0," ",1
QOVWOO01_clean,2.69488,2.47208,2.68315,1.72854,0,0,0,0,0.394,0.227939,0,Ga,0," ",1
QOVWOP_clean,3.85842,2.99137,3.85842,1.50485,0,0,107.351,71.3366,0.4246,0.282154,0,Cd,0," ",1
QOVXAC_clean,4.44953,3.31958,4.44953,1.35163,363.666,269.058,88.1083,65.1869,0.4668,0.345362,0,Zn,0," ",1
QOVXEG02_clean,5.62209,2.45114,5.62209,1.21226,0,0,539.129,444.732,0.4898,0.40404,0,Co,0," ",1
QOVXEG03_clean,5.63973,2.50175,5.49637,1.22373,0,0,504.347,412.141,0.4784,0.390937,0,Co,0," ",1
QOWRAV02_clean,16.40599,5.24588,16.39933,0.71711,2129.23,2969.18,0,0,0.7138,0.995384,0,Cu,1,Cu,1
QOWRAV03_clean,16.39933,5.24565,16.39933,0.71719,2129.19,2968.8,0,0,0.7134,0.994716,0,Cu,1,Cu,1
QOWRAV04_clean,16.39644,5.24663,16.39644,0.717349,2130.73,2970.28,0,0,0.7132,0.994216,0,Cu,1,Cu,1
QOWRAV05_clean,16.38928,5.24682,16.38928,0.717588,2130.87,2969.49,0,0,0.7132,0.993885,0,Cu,1,Cu,1
QOWRAV06_clean,16.3778,5.24265,16.37247,0.717908,2134.21,2972.83,0,0,0.7136,0.994,0,Cu,1,Cu,1
QOWRAV07_clean,16.36646,5.23896,16.35136,0.718227,2134.13,2971.38,0,0,0.7136,0.993558,0,Cu,1,Cu,1
QOWRAV08_clean,16.35712,5.2326,16.35248,0.718547,2136.57,2973.47,0,0,0.7128,0.992003,0,Cu,1,Cu,1
QOWRAV09_clean,16.34087,5.22933,16.33846,0.718946,2138.82,2974.94,0,0,0.7138,0.992842,0,Cu,1,Cu,1
QOWRAV10_clean,16.32287,5.22574,16.32052,0.719907,2137.74,2969.47,0,0,0.7132,0.990684,0,Cu,1,Cu,1
QOWRAV11_clean,16.31009,5.22559,16.30705,0.720949,2138.54,2966.28,0,0,0.7124,0.988141,0,Cu,1,Cu,1
QOWRAV12_clean,16.28739,5.21999,16.28739,0.722396,2138.93,2960.89,0,0,0.713,0.986993,0,Cu,1,Cu,1
QOXFIU_clean,5.39147,3.92821,5.39147,2.22853,612.028,274.634,150.125,67.3652,0.4354,0.195376,0,"K,U",1,"K,U",1
QOX0IB_clean,4.25979,3.61253,4.24685,2.02207,509.832,252.133,0,0,0.4388,0.217005,0,Cu,1,Cu,1
QO11OU_clean,20.98431,4.51928,20.98413,0.928139,1622.7,1748.33,0,0,0.703,0.75743,0,Zn,1,Zn,1
QOZDO1_clean,5.27343,4.6547,5.27343,1.1624,1108.39,953.534,0,0,0.534,0.459394,0,Zn,1,Zn,1
QOZGAP_clean,4.8362,3.81563,4.76917,1.19541,1260.2,1054.2,0,0,0.5442,0.455241,0,Cu,1,Cu,1
QOZPEC_clean,8.63857,6.23662,8.63857,1.28191,1608.67,1254.89,0,0,0.6008,0.468674,0,Cd,1,Cd,1
QOZPIG_clean,4.54942,3.60193,4.54942,1.23234,1331.25,1080.26,0,0,0.5634,0.457179,0,Cd,0," ",1
QOZPOM_clean,4.94177,4.05577,4.93292,1.11879,802.645,717.419,483.544,432.201,0.5788,0.517342,0,Zn,0," ",1
QOZSIJ_clean,9.5182,8.23349,9.51017,0.734368,1782.61,2427.41,0,0,0.6818,0.928418,0,Zn,1,Zn,1
QOZWAF_clean,8.11802,4.72444,8.10878,2.64249,1840.83,696.627,0,0,0.5864,0.221912,0,"W,0i",1,W,1
QUBWIU_clean,10.48256,4.17052,10.46235,1.23045,1614.41,1312.05,0,0,0.6222,0.505669,0,"Cu,0a,Sm",1,"Cu,0a,Sm",1
QUBZAP_clean,7.14967,3.85025,7.14967,1.8852,994.903,527.743,2.6105,1.38473,0.4918,0.260874,0,Ag,1,Ag,1
QUCZEV_clean,6.89833,5.2612,6.87473,0.909297,2098.9,2308.27,0,0,0.6546,0.719897,0,Cd,0," ",1
QUCZIZ_clean,6.90235,4.81731,6.76193,0.908537,2229.08,2453.49,0,0,0.6516,0.717197,0,Cd,0," ",1
QUDGED_clean,9.12367,7.3846,9.12367,0.60089,2399.82,3993.78,0,0,0.7754,1.29042,0,Zn,1,Zn,1
QUFFED_clean,3.5402,2.92014,3.47345,1.54242,0,0,21.8299,14.1531,0.3894,0.252461,0,Zn,1,Zn,1
QUFGED_clean,5.36015,3.38006,5.36015,1.61094,1011.12,627.662,9.15418,5.68251,0.5046,0.313234,0,"Mg,Al",1,"Mg,Al",1
QUFGIH_clean,5.23484,3.17899,5.23484,1.61709,0,0,909.892,562.673,0.5008,0.309692,0,"Mg,Al",1,"Mg,Al",1
QUFTAM_clean,4.97686,4.54571,4.97686,1.56592,814.078,519.872,0,0,0.4264,0.2723,0,"Cu,0a",1,"Cu,0a",1
QUFXIZ_clean,4.67454,3.3342,4.67454,1.48268,312.717,210.914,0,0,0.406,0.273829,0,Zn,1,Zn,1
QUGBUQ_clean,4.00553,3.06961,4.00553,1.80048,0,0,76.0211,42.2227,0.394,0.218831,0,Ag,1,Ag,1
QUG0OV_clean,3.55675,2.97561,3.55675,1.86679,0,0,25.9667,13.9098,0.3552,0.190273,0,Cd,0," ",1
QUGZEZ_clean,5.06464,3.34705,4.53746,2.00374,909.314,453.809,0,0,0.4524,0.225778,0.000598881,"Gd,Mn",0," ",1
QUH1IB01_clean,4.99733,2.62512,4.97025,2.25496,0,0,454.849,201.71,0.4198,0.186167,0,La,1,La,1
QUJJUC_clean,6.37183,4.25289,6.36461,1.09976,2598.54,2362.82,0.0821372,0.0746863,0.689,0.626499,0,0a,0," ",1
QUJLAK_clean,6.60971,4.58746,6.60971,1.30095,1150,883.97,0,0,0.525,0.403551,0,Cu,1,Cu,1
QUJLAK01_clean,6.25674,4.44679,6.25674,1.31592,1165.63,885.789,0,0,0.525,0.398961,0,Cu,1,Cu,1
QUJLAK02_clean,6.47963,5.00163,6.47786,1.24165,1140.8,918.775,0,0,0.5246,0.422502,0,Cu,1,Cu,1
QUJRUK_clean,4.86601,3.65288,4.82871,1.14619,1919.47,1674.65,0,0,0.59,0.51475,0,Cu,0," ",1
QUJWEZ_clean,5.27878,4.2771,5.21408,1.80309,2172,1204.59,0,0,0.6078,0.337087,0,U,1,U,1
QUKQAQ_clean,3.73322,3.1573,3.62644,1.89861,0,0,138.945,73.1828,0.4218,0.222163,0,La,1,La,1
QUK1OL_clean,4.31995,2.89067,4.31995,2.04489,0,0,512.193,250.475,0.4492,0.21967,0,"Cu,La",1,Cu,1
QULLEP_clean,4.84676,3.51441,4.84676,1.2958,520.065,401.348,0,0,0.4678,0.361013,0,Cd,1,Cd,1
QULMIU_clean,10.29771,9.60437,10.29648,1.52872,1059.92,693.336,0,0,0.525,0.343424,0,In,0," ",1
QULMOA_clean,10.26658,2.52105,9.84819,1.94283,0,0,819.672,421.897,0.4704,0.242121,0,In,1,In,1
QUMFUB_clean,6.17873,3.70632,6.16879,1.24989,1414.19,1131.45,0,0,0.5442,0.435399,0,Mn,0," ",1
QUMKAM_clean,4.15929,2.41842,4.10256,1.38371,0,0,143.461,103.679,0.4296,0.31047,0,Cd,0," ",1
QU0MUI_clean,6.44373,4.70368,6.44373,1.54037,1273.49,826.743,0.471228,0.30592,0.5596,0.36329,0,Cd,0," ",1
QU0VIG_clean,7.99116,6.98056,7.99116,0.854766,1939.43,2268.96,0,0,0.6666,0.779862,0,Co,0," ",1
QU0WAZ_clean,6.68191,4.62372,6.68191,0.987311,1445.66,1464.24,0,0,0.5434,0.550384,0,Zn,1,Zn,1
QU0XEE_clean,6.49703,6.20959,6.48479,1.36194,1210.8,889.024,0,0,0.5246,0.385186,0,Cd,0," ",1
QUPHIT_clean,4.22766,3.0939,4.22766,1.29661,0,0,512.776,395.475,0.4414,0.340426,0,Co,1,Co,1
QUPHUF_clean,5.02709,3.72665,4.99488,1.27657,629.658,493.241,0,0,0.4654,0.36457,0,Zn,1,Zn,1
QUPJA0_clean,5.93426,3.61461,5.81162,1.33898,708.592,529.204,195.452,145.971,0.4828,0.360574,0,Cd,0," ",1
QUPZAE01_clean,8.49323,8.13977,8.49323,0.773596,1842.51,2381.75,0,0,0.6824,0.882114,0,Co,0," ",1
QUPZIM01_clean,9.92153,9.83513,9.92153,0.704734,1692.88,2402.16,0,0,0.706,1.0018,0,Fe,0," ",1
QUPZIM02_clean,10.30552,10.10462,10.30552,0.67734,1760.65,2599.36,0,0,0.7112,1.04999,0,Fe,0," ",1
QUQBAH_clean,9.66456,8.22981,9.66456,0.719522,1817.4,2525.84,0,0,0.7038,0.978149,0,Fe,0," ",1
QUQBEL_clean,9.80277,9.40018,9.80277,0.706024,1785.15,2528.46,0,0,0.7038,0.99685,0,Fe,0," ",1
QUQFEO_clean,5.13211,4.35078,5.10948,1.57841,2228.61,1411.94,0,0,0.6154,0.389887,0.00025342,Zn,1,Zn,1
QUQFIS_clean,7.94677,5.42884,7.94677,0.862455,2489.26,2886.25,0,0,0.7028,0.814884,0,Zn,1,Zn,1
QUQFO1_clean,8.20803,5.81249,8.20591,0.948677,2479.72,2613.87,0,0,0.7154,0.754103,0,Cd,1,Cd,1
QUQHAM_clean,4.11745,3.56035,4.11745,2.20732,218.405,98.9459,0,0,0.3616,0.163818,0,Cu,1,Cu,1
QUQHEQ_clean,3.57958,2.48097,3.57958,3.12556,0,0,12.5921,4.02873,0.2572,0.0822892,0,Zn,1,Zn,1
QUQMOG_clean,7.40115,5.90293,7.389,1.2714,1211.2,952.657,0,0,0.5432,0.427247,0,Cd,1,Cd,1
QUQPE1_clean,6.67177,3.9704,6.65879,0.883915,2026.97,2293.17,0,0,0.603,0.682192,0,Mn,0," ",1
QUQPIC_clean,5.97035,4.19261,5.97035,0.838148,2340.51,2792.47,0,0,0.6598,0.787211,0,Cd,0," ",1
QUQQOJ_clean,4.48385,3.90246,4.48385,1.73709,680.126,391.531,0,0,0.355,0.204365,0,Zn,0," ",1
QUQSA1_clean,6.24022,2.73755,6.24022,1.10816,0,0,1380.37,1245.64,0.5512,0.497403,0,Co,0," ",1
QUQWOQ_clean,10.06165,6.49649,10.06165,0.726621,2197.25,3023.92,0,0,0.7314,1.00658,0,Zn,1,Zn,1
QUQWUW_clean,9.102,7.19033,9.102,0.965103,1741.04,1804,0,0,0.668,0.692154,0,Zn,1,Zn,1
QUQ1U1_clean,5.26261,4.12424,5.26261,2.16673,1285.57,593.325,0,0,0.5212,0.240547,0,"Cu,Re",1,"Cu,Re",1
QUQZOS_clean,6.02265,4.01043,6.02265,1.66025,709.739,427.49,0,0,0.3766,0.226834,0,0a,0," ",1
QUR0OI_clean,8.6911,2.73304,8.67929,1.66812,0,0,1431.52,858.159,0.5676,0.340263,0,"Zr,Co",1,Co,1
QURPIE_clean,9.68581,3.59523,9.58953,1.29548,1821.83,1406.29,0,0,0.6368,0.491554,0,"Cu,Zr",1,Cu,1
QURPOK_clean,8.43298,2.62306,8.42176,1.65492,0,0,1428.39,863.118,0.5956,0.359898,0.000120852,"Zr,Fe",1,Fe,1
QURSEC_clean,6.73488,4.98598,6.69979,1.11309,1471.92,1322.37,0,0,0.585,0.525564,0,"Zn,Pd",1,Pd,1
QUSBIP_clean,10.66909,7.4091,8.27581,0.565023,2406.95,4259.92,0,0,0.764,1.35216,0,Zn,1,Zn,1
QUSBOW_clean,5.75411,4.40444,5.63178,1.4732,992.31,673.575,0,0,0.4844,0.328808,0,"Cd,Li",0," ",1
QUSCE0_clean,5.44405,4.31312,5.4378,1.17461,1160.52,988.008,0,0,0.5346,0.455132,0,"Cd,Li",0," ",1
QUSHUJ_clean,7.15336,4.82289,7.11748,0.903996,1600.62,1770.61,0,0,0.599,0.662614,0,"Cu,Mn",1,Cu,1
QUSQIG_clean,4.53831,3.95004,4.53831,1.42878,1037.77,726.335,0,0,0.4826,0.337771,0,"Zn,Ir",0," ",1
QUSRIH_clean,4.38791,3.69157,4.27847,1.86379,1077.12,577.916,0,0,0.549,0.294561,0,U,1,U,1
QUSRUT_clean,5.91349,3.768,5.90805,2.1648,1012.46,467.691,0,0,0.5258,0.242886,0,U,1,U,1
QUSSAA_clean,4.78,3.54213,4.78,1.57799,239.569,151.819,1.50875,0.956125,0.405,0.256656,0,Zn,1,Zn,1
QUSSII_clean,5.07067,4.28847,5.07067,1.30387,1013.74,777.485,0,0,0.5214,0.399886,0,Zn,1,Zn,1
QUSSOO_clean,4.55358,3.93395,4.55358,1.57579,234.822,149.019,76.9833,48.8538,0.4096,0.259933,0,Zn,1,Zn,1
QUTDAM_clean,11.27758,5.77514,11.27758,0.754326,2377.38,3151.67,0,0,0.7286,0.965895,0,Cu,1,Cu,1
QUTTII_clean,5.89004,4.39215,5.87319,1.54457,1464.98,948.466,0,0,0.5138,0.332648,0,Co,1,Co,1
QUTTII01_clean,5.86223,4.35313,5.84737,1.55825,1478.82,949.028,0,0,0.4966,0.31869,0,Co,1,Co,1
QUTVIM_clean,4.31873,2.56482,4.31873,0.970407,0,0,649.882,669.7,0.52,0.535857,0,"Fe,K",1,K,1
QUTVIM01_clean,4.80889,2.4928,4.80889,2.6945,0,0,462.185,171.529,0.4396,0.163147,0,"Fe,K",1,K,1
QUVLAW_clean,5.17336,4.17616,5.17137,1.33076,1759.07,1321.85,0,0,0.557,0.418557,0,Tb,0," ",1
QUW1EO_clean,4.99055,3.64708,4.98531,1.56862,445.43,283.963,0,0,0.3404,0.217006,0,Ca,0," ",1
QUXQUX_clean,5.17149,3.8322,5.17149,1.55185,476.457,307.026,0,0,0.3482,0.224378,0,Ca,0," ",1
QUXRAE_clean,5.03286,3.68439,5.03149,1.56261,456.108,291.888,0,0,0.3404,0.21784,0,Ca,0," ",1
QUXREI_clean,5.01673,3.67388,5.01071,1.5629,457.79,292.911,0,0,0.336,0.214985,0,Ca,0," ",1
QUXRIM_clean,4.75182,4.31251,4.74788,1.55891,477.005,305.985,0,0,0.3332,0.213739,0,Ca,0," ",1
QUXROS_clean,5.0019,3.66108,4.98081,1.56447,446.305,285.275,0,0,0.341,0.217965,0,Ca,0," ",1
QUXRU1_clean,4.90652,3.5734,4.90652,1.57471,420.432,266.99,0,0,0.3326,0.211213,0,Ca,0," ",1
QU1RAF_clean,16.06771,5.96668,16.06771,0.833152,1556.39,1868.07,60.1595,72.2071,0.6812,0.817618,0,Co,1,Co,1
QUZVEO_clean,9.48553,8.8403,9.48103,1.4036,1600.03,1139.94,0,0,0.619,0.441008,0,Dy,1,Dy,1
QUZZES_clean,5.06119,3.42679,5.05316,1.0324,1234.19,1195.46,0,0,0.5416,0.524604,0,Mg,0," ",1
RABHAZ_clean,6.83344,4.71663,6.83296,1.06807,1813.41,1697.83,0,0,0.6246,0.584793,0,"Cd,0i",1,0i,1
RABHIH_clean,6.97329,4.88825,6.97329,0.93136,2191.25,2352.75,0,0,0.6512,0.699193,0,"Cd,0i",1,0i,1
RAB0OX_clean,3.57391,2.71206,3.5703,2.0427,0,0,17.6723,8.65144,0.346,0.169384,0,Zr,0," ",1
RACHUA_clean,10.9643,9.26908,10.9643,0.761133,2031.27,2668.75,0,0,0.7024,0.922834,0,Zn,1,Zn,1
RACHUA01_clean,12.36518,10.00981,12.36518,0.715605,1939.35,2710.09,0,0,0.7108,0.993285,0,Zn,0," ",1
RACZEC_clean,5.79552,5.04854,5.77825,1.51587,900.967,594.354,0,0,0.4678,0.308601,0,Co,0," ",1
RACZIG_clean,5.83718,5.07634,5.83718,1.54054,902.956,586.13,0,0,0.4802,0.311709,0,Zn,0," ",1
RAFMUH_clean,3.69144,3.27288,3.69144,2.20471,0,0,166.205,75.3863,0.4336,0.19667,0,Zn,0," ",1
RAF0IV_clean,5.08011,4.95466,5.07716,1.28742,668.968,519.62,0,0,0.4346,0.337575,0,Ag,0," ",1
RAF0UH_clean,4.89776,4.80325,4.89776,1.32249,640.157,484.055,0,0,0.4324,0.326959,0,Ag,0," ",1
RAF0UH01_clean,5.42763,5.00502,5.42763,1.15566,1031.44,892.51,0,0,0.5104,0.441654,0,Ag,0," ",1
RAGMOE_clean,5.90739,4.56726,5.89705,1.28251,410.79,320.302,304.548,237.463,0.4784,0.373019,0,La,0," ",1
RAHMAP_clean,5.60258,3.44233,5.60258,1.27525,1106.44,867.624,0,0,0.5354,0.419839,0,Cu,1,Cu,1
RAH0OF_clean,19.03849,6.57368,19.03849,0.594852,2177.49,3660.55,0,0,0.7766,1.30553,0,Cu,1,Cu,1
RAH0UL_clean,17.79893,6.53311,17.1659,0.734168,2290.53,3119.9,0,0,0.7632,1.03954,0,Cu,1,Cu,1
RAHPAT_clean,17.3936,6.5256,17.3936,0.714443,2314.93,3240.19,0,0,0.7448,1.04249,0,Cu,1,Cu,1
RAJFAL_clean,3.99252,2.95999,3.97563,1.3256,0,0,189.605,143.033,0.43,0.324381,0,Ca,1,Ca,1
RAJFAM_clean,5.76966,4.83521,5.76966,1.51984,1227.59,807.709,0,0,0.4906,0.322798,0,Co,1,Co,1
RAJFEQ_clean,6.16839,5.15091,6.14553,1.469,1288.74,877.291,0,0,0.5068,0.344997,0,Co,1,Co,1
RAKCUC_clean,8.57661,7.89234,8.55843,1.19439,2063.73,1727.86,0,0,0.673,0.563469,0,Zn,0," ",1
RAKDAJ_clean,8.45824,7.8928,8.45069,1.20511,2057.23,1707.09,0,0,0.6724,0.557956,0,Zn,1,Zn,1
RAKDE0_clean,8.39033,7.40998,8.36675,1.20923,2036.82,1684.4,0,0,0.668,0.55242,0,Zn,0," ",1
RAKJI1_clean,7.34112,6.69192,7.3353,1.15393,1174.18,1017.55,55.3933,48.004,0.5396,0.467619,0,Cu,0," ",1
RAKMOF_clean,6.63021,4.74893,6.28969,1.14411,2264.35,1979.14,0,0,0.7132,0.623366,0,Cd,1,Cd,1
RAKPEZ_clean,4.6239,3.09512,4.61871,1.94043,0,0,229.412,118.227,0.353,0.181918,0,La,0," ",1
RALZAH_clean,4.93015,3.26735,4.9293,1.69809,0,0,383.701,225.96,0.3926,0.2312,0,"V,Sm",1,V,1
RALZEL_clean,4.9282,3.31788,4.92744,1.70267,413.407,242.8,0,0,0.3896,0.228817,0,"V,Sm",1,V,1
RAMPIH_clean,6.17891,5.48727,6.17427,0.737165,2398.82,3254.12,0,0,0.6646,0.901562,0,Mn,0," ",1
RA0CEQ_clean,14.1625,12.23837,14.01017,0.445038,1622.66,3646.11,0,0,0.8192,1.84074,0,Zn,0," ",1
RA00OM_clean,5.69914,3.57907,5.69914,1.37889,1612.66,1169.53,0,0,0.555,0.402497,0,Eu,1,Eu,1
RA00US_clean,5.60983,3.56003,5.60983,1.35998,1546.68,1137.28,0,0,0.565,0.415449,0,0d,1,0d,1
RA0PAA_clean,6.05316,4.94809,6.0477,1.2743,1610.55,1263.87,0,0,0.5832,0.457663,0,La,1,La,1
RA0VUA_clean,17.88039,10.83041,17.84164,0.851424,1196.99,1405.86,445.528,523.274,0.7398,0.868897,0,Mn,1,Mn,1
RA0WAH_clean,16.74527,9.32901,16.72649,0.807635,1226.12,1518.16,378.27,468.367,0.6974,0.863509,0,Mn,1,Mn,1
RAPBOZ_clean,6.26431,4.41375,6.26263,1.54927,1120.19,723.042,0,0,0.4916,0.31731,0,Al,1,Al,1
RAPMOK_clean,5.38557,3.02087,5.38557,1.98669,0,0,919.446,462.803,0.5636,0.283688,0,Zn,1,Zn,1
RAP1O1_clean,6.23016,5.75241,6.23016,0.921251,2543.13,2760.52,0,0,0.7008,0.760704,0,Zn,0," ",1
RAP1UE_clean,8.10283,5.74584,7.78942,0.857006,2630.83,3069.79,0,0,0.7212,0.841534,0,Zn,1,Zn,1
RAQVAG_clean,3.78774,3.34792,3.78774,2.68569,335.181,124.802,0,0,0.403,0.150055,0,Fe,1,Fe,1
RAQVEM_clean,4.14606,3.13681,4.12069,1.38196,0,0,176.567,127.766,0.4262,0.308404,0,Zn,0," ",1
RASGAT_clean,7.32111,5.46808,7.222,1.5718,2726.03,1734.34,0,0,0.7354,0.467871,0,Cu,1,Cu,1
RATCUL01_clean,4.69215,3.6752,4.68916,1.74426,780.267,447.334,0,0,0.4482,0.256957,0,Fe,0," ",1
RATCUL02_clean,4.70959,3.72749,4.70959,1.73846,794.351,456.929,0,0,0.4494,0.258505,0,Fe,0," ",1
RATCUL03_clean,4.74713,3.7831,4.74598,1.72801,824.519,477.15,0,0,0.4534,0.262383,0,Fe,0," ",1
RATDAS02_clean,4.66067,3.63147,4.66067,1.91854,727.205,379.041,0,0,0.4558,0.237577,0,Zn,0," ",1
RATVEP_clean,3.73735,3.09956,3.72505,1.34661,0,0,127.088,94.3768,0.4282,0.317985,0,Mg,1,Mg,1
RAVFAX_clean,4.34195,3.1818,4.31956,1.71816,0,0,482.402,280.766,0.4412,0.256786,0,Er,1,Er,1
RAVFEB_clean,4.34325,3.12579,4.32376,1.73146,0,0,459.716,265.507,0.4414,0.254929,0,Tm,1,Tm,1
RAVFIF_clean,4.34379,3.11722,4.32195,1.74731,0,0,461.688,264.228,0.4508,0.257996,0,1b,1,1b,1
RAVVIU_clean,4.57827,3.5768,4.571,1.86654,688.219,368.714,0,0,0.4312,0.231016,0,Co,0," ",1
RAVVIU01_clean,4.59869,3.5679,4.59657,1.86048,691.944,371.917,0,0,0.4344,0.233488,0,Co,0," ",1
RAVVOA_clean,4.6133,3.68365,4.52733,1.84578,730.834,395.949,0,0,0.435,0.235673,0,Co,0," ",1
RAVVOA01_clean,4.63178,3.65872,4.62731,1.84029,745.132,404.898,0,0,0.4376,0.237788,0,Co,0," ",1
RAVVOA02_clean,4.70077,3.65202,4.70077,1.82386,727.615,398.942,0,0,0.445,0.243988,0,Co,0," ",1
RAVVUH_clean,17.18258,16.37707,17.18252,0.61117,1430.17,2340.05,0,0,0.7478,1.22355,0,Mg,1,Mg,1
RAVWAO_clean,17.92516,17.51395,17.92516,0.536552,1469.43,2738.65,0,0,0.7562,1.40937,0,Mg,1,Mg,1
RAVWES_clean,24.44059,23.62721,24.44059,0.439059,1246.56,2839.17,0,0,0.7912,1.80203,0,Mg,1,Mg,1
RAVWIW_clean,30.70055,30.14408,30.70055,0.362219,1156.23,3192.07,0,0,0.82,2.26383,0,Mg,1,Mg,1
RAVWOC_clean,28.21772,27.5597,28.21772,0.383766,1182.94,3082.47,0,0,0.7968,2.07627,0,Mg,1,Mg,1
RAVWUI_clean,36.78756,36.43313,36.78756,0.334728,1010.86,3019.95,0,0,0.8506,2.54117,0,Zn,1,Zn,1
