name,f-chi-0-all,f-chi-3-all,f-S-3-all,mc-chi-0-all,mc-Z-1-all,mc-Z-2-all,mc-S-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-S-1-all,f-lig-chi-1,f-lig-Z-0,f-lig-Z-1,lc-chi-2-all,lc-chi-3-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-T-1-all,lc-T-3-all,lc-S-3-all,lc-alpha-2-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-T-3-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-3-all,func-T-2-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-3-all,D_func-alpha-2-all,mass,mass_per_metal,metal_3p_energy,oxygen_count,nitrogen_count,carbon_count,metal_3d_energy,metal_4s_energy,metal_7s_energy,metal_5f_energy,outer_shell_1,covalent_radius_1,thermal_conductivity_1,electron_affinity_1,3rd_most_stable_oxidation_state_1,outer_shell_2,lattice_param_2_2,period_2,electron_affinity_2
XOFTIW_clean,326.0126666666667,1392.2296,200.51,3.086533333333333,4098.666666666667,3009.555555555556,2.071622222222222,-5.902222222222224,-2.282222222222221,82.0,164.22222222222223,9.11111111111111,1.8388888888888888,176.00099999999998,397.0,768.0,22.9912358974359,19.34448717948718,67.38461538461539,103.89743589743588,80.71794871794873,7.153846153846154,8.820512820512821,1.175748717948718,153.25469723076927,0.7169230769230772,1.4569230769230768,1.836923076923077,1.5384615384615383,6.153846153846154,7.6923076923076925,-1.58974358974359,0.2358974358974359,0.282051282051282,-4.10766871794872,-5.047224102564103,0.910276923076923,1.5850461538461535,1.3495384615384614,4.923076923076923,7.384615384615385,0.3076923076923077,6.767692307692308,9.213846153846154,0.0684615384615384,0.0684615384615384,0.1369230769230769,0.1538461538461538,0.1538461538461538,0.3076923076923077,-0.1538461538461538,-0.3076923076923077,-0.003076923076923,-0.0061538461538461,-0.4615384615384616,568.3104000000001,284.15520000000004,-41.938282,12.0,0.0,8.0,-32.412569,-9.432744,,,2.0,1.65,0.114,50.0,,2.0,,6.0,50.0
CAWZUX_clean,2134.1012000000032,13224.9036,1148.7780000000014,2.9873,741.3333333333334,1962.2222222222224,1.4803000000000004,-5.984444444444446,-1.2666666666666664,51.11111111111112,212.44444444444449,7.111111111111111,1.8155555555555547,339.7110000000001,542.0,1272.0,28.88,21.128,84.0,98.0,56.0,12.0,10.0,1.1325,233.94522800000004,0.9800000000000004,2.66,2.170000000000001,2.0,14.0,13.0,1.0,0.7200000000000001,0.7400000000000001,-2.014220000000001,1.8857800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4632.933599999999,193.0389,-1.610516,52.0,32.0,112.0,-0.204634,-0.175968,,,2.0,1.22,0.307,50.0,,2.0,,4.0,111.0
FUSMEM_clean,48.21809999999999,62.01600000000001,4.62,3.7249,658.0,1128.0,1.6384,-2.22,-2.48,164.0,348.0,-2.0,1.0600000000000005,299.3700000000001,566.0,1248.0,28.88,22.192000000000004,84.0,98.0,91.0,12.0,14.0,1.4325000000000003,233.94522800000004,0.9800000000000004,2.66,1.8200000000000005,2.0,14.0,8.0,-1.0,0.7199999999999999,0.3399999999999999,-2.0142200000000003,-4.907110000000001,11.8336,17.543999999999993,35.08799999999999,64.0,192.0,6.0,119.78,239.56,0.8900000000000005,1.780000000000001,3.560000000000002,2.0,4.0,8.0,-4.0,-8.0,-0.04,-0.1600000000000001,-12.000000000000002,183.9244,183.9244,-20.06763,0.0,2.0,4.0,-13.367803,-3.22309,,,1.0,1.34,4.29,125.7,,1.0,,5.0,125.7
XOCWIX_clean,373.1181999999998,1316.4407999999996,111.11520000000004,1.7477999999999998,3440.0,1807.2,2.83624,-10.18,-4.392,279.6,553.6,18.8,4.964,292.84199999999987,874.0,1512.0,19.409209259259253,18.736125,61.22222222222223,105.7037037037037,98.83333333333331,4.888888888888888,9.777777777777777,1.2720685185185188,114.33,0.4697222222222224,0.7499074074074077,1.5549074074074076,1.0555555555555556,1.6851851851851851,4.157407407407407,-3.055555555555556,-0.0337037037037037,-0.0044444444444445,-5.055555555555556,-9.041859907407408,3.944533333333333,6.868533333333332,5.847999999999999,21.33333333333333,32.0,1.3333333333333333,29.326666666666668,39.92666666666667,0.2966666666666667,0.2966666666666667,0.5933333333333334,0.6666666666666666,0.6666666666666666,1.3333333333333333,-0.6666666666666666,-1.3333333333333333,-0.0133333333333333,-0.0266666666666666,-2.0000000000000004,1588.1053699999998,794.0526849999999,-61.436304,22.0,0.0,16.0,-49.565996,-12.985498,,,2.0,1.58,0.162,50.0,,2.0,5.8697,7.0,
QITXAU_clean,191.443,987.0719999999998,71.22160000000002,2.7225,1140.0,1260.0,1.7161000000000002,-8.15,-6.300000000000001,168.0,346.0,13.0,2.8600000000000003,423.3758,942.5,2048.0,26.2324,12.647999999999998,66.0,112.0,69.0,7.5,7.0,0.8508500000000001,132.10261400000002,0.9350000000000004,1.285,1.1350000000000002,2.0,7.0,2.5,-3.0,0.36,-0.05,-0.10711,-7.950000000000001,10.01988,32.16892,21.9706,75.7,99.3,17.55,231.815614,205.3112008,0.4595000000000002,1.6920000000000002,2.0015,1.95,9.8,13.35,0.6499999999999999,0.1999999999999999,0.0059999999999999,0.5129999999999999,-1.7871100000000006,426.9696,213.4848,-3.022363,6.0,4.0,12.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
EJOQUR_clean,135.6206,536.2959999999998,47.9026,3.6100000000000008,881.6000000000003,1397.7999999999995,1.9044,-5.851999999999999,-2.0799999999999983,73.6,170.2,6.400000000000001,2.47,450.8400000000001,1158.0,2184.0,20.60560000000001,17.543999999999993,48.0,112.0,96.0,3.0,6.0,1.1242000000000014,87.97999999999989,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,11.83360000000001,35.08799999999999,66.56399999999995,64.0,264.0,24.0,239.55999999999983,371.1130489999997,1.780000000000001,3.560000000000002,8.17000000000001,4.0,8.0,31.0,-4.0,-2.0,-0.08,0.8800000000000007,-24.000000000000004,303.13,151.565,-2.609244,8.0,0.0,4.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
REYCOP_clean,83.88789999999999,299.472,20.482000000000003,2.7225,900.0,1080.0,1.7161000000000002,-6.360000000000001,-5.4,144.0,304.0,6.0,2.28,583.5760000000004,1034.0,2312.0,24.742799999999992,19.33599999999999,66.0,105.0,76.0,7.5,8.0,1.12835,160.96261400000003,0.9350000000000004,1.775,1.9750000000000003,2.0,8.0,8.5,-1.5,0.3399999999999999,0.33,-4.007110000000001,-5.0571100000000015,10.5376,45.4692,39.96746666666667,56.5,147.16666666666666,30.5,292.7220696666667,265.5211223333333,1.3283333333333336,4.410000000000001,3.770000000000002,2.833333333333333,23.5,18.0,4.166666666666666,2.333333333333333,-0.0566666666666667,0.8066666666666666,-1.9070333333333336,197.48540000000003,197.48540000000003,-3.022363,2.0,2.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
MAKGEN_clean,173.09379999999993,636.5483999999999,50.88560000000001,1.3688999999999998,2852.0,1488.0,2.9584,-12.73,-5.52,224.0,442.0,22.0,5.9,550.7732000000001,1315.0,2600.0,19.33883333333333,18.6575,62.0,105.33333333333334,94.0,5.0,9.0,1.2294333333333334,115.88,0.4450000000000002,0.7416666666666669,1.6,1.0,1.6666666666666663,5.0,-2.6666666666666665,-0.0333333333333333,0.0666666666666666,-5.000000000000001,-7.735703333333334,10.5376,25.330533333333328,24.068,56.5,120.5,13.5,169.6754356666667,208.79671616666667,1.1183333333333334,1.0750000000000002,2.053333333333334,3.833333333333333,3.0,5.833333333333334,-1.3333333333333333,-2.6666666666666665,0.0899999999999999,0.0499999999999999,-6.417851666666667,556.7996,278.3998,-50.08426,10.0,0.0,8.0,-39.528656,-10.844667,,,2.0,1.62,0.133,50.0,,2.0,,6.0,50.0
NIMPEG01_clean,127.8988,525.6319999999998,43.0992,3.61,928.0,696.0,1.9044,-6.16,-2.6,92.0,176.0,8.0,2.6,1171.3680000000004,2290.0,4968.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000003,0.8900000000000003,1.7800000000000007,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,11.8336,32.68,35.087999999999994,64.0,192.0,16.0,167.55536600000002,239.56,1.7800000000000002,4.26,3.5600000000000005,4.0,18.0,8.0,0.0,-4.0,-0.08,-0.1600000000000001,-10.414220000000002,303.13,151.565,-2.609244,8.0,0.0,4.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
HIDBON_clean,173.8154,795.1679999999999,65.54360000000001,2.8561,1392.0,2112.0,2.1904,-5.800000000000001,-6.999999999999998,292.0,507.0,5.0,2.94,303.8417333333334,623.3333333333334,1357.3333333333333,25.277422222222224,15.947555555555558,75.1111111111111,122.88888888888889,80.22222222222223,8.111111111111112,9.111111111111112,1.0780666666666665,160.7411617777778,0.7322222222222226,0.9966666666666668,1.3244444444444448,1.5555555555555554,4.0,3.777777777777777,-2.222222222222222,0.1422222222222222,0.0355555555555555,-3.314271111111111,-7.690468888888888,10.1056,21.406488888888887,14.22488888888889,54.0,70.8888888888889,11.77777777777778,147.5739142222222,121.66724755555556,0.7011111111111111,0.9188888888888892,1.2155555555555555,2.4444444444444446,2.888888888888889,3.555555555555556,-0.4444444444444445,-1.3333333333333333,0.0622222222222222,0.0399999999999999,-4.823802222222223,492.9734,246.4867,-21.637522,2.0,10.0,8.0,-14.685252,-3.596069,,,2.0,1.48,0.968,,,2.0,,5.0,
ETAXUT_clean,197.825,882.8760000000001,97.4623,2.722499999999997,930.0,3217.5,1.7160999999999984,-6.936250000000002,-2.5875000000000017,69.0,261.5,5.375,2.247499999999999,407.0310000000002,912.0,1848.0,20.60560000000002,17.544000000000004,48.0,112.0,96.0,3.0,6.0,1.1242000000000014,87.97999999999985,0.8900000000000003,0.8900000000000003,1.7800000000000007,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,1.9722666666666664,3.434266666666665,2.9239999999999986,10.666666666666666,16.0,0.6666666666666666,14.663333333333334,19.96333333333333,0.1483333333333334,0.1483333333333334,0.2966666666666668,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666,-0.0066666666666666,-0.0133333333333333,-1.0000000000000002,525.693,131.42325,-3.022363,12.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
RAZYIC_clean,168.69520000000003,921.156,138.75279999999998,3.61,3480.0,2436.0,1.9044,-3.8000000000000007,-3.579999999999999,90.0,134.0,6.0,1.2199999999999998,613.0624000000004,934.0,2476.0,23.256,44.38400000000001,91.0,126.0,182.0,10.0,32.0,2.865,250.86000000000007,0.4900000000000002,1.4700000000000006,3.640000000000001,1.0,3.0,16.0,-4.0,-0.06,0.6799999999999998,-11.7,-9.81422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.94108,242.48527,-2.609244,0.0,8.0,8.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
PEDMOB_clean,250.539,1219.9648,128.68399999999997,3.61,899.0,2494.0,1.9044,-5.76,-2.17,88.0,340.0,6.0,2.58,331.8949000000001,1025.0,2272.0,31.2528,20.7568,108.0,150.0,84.80000000000001,6.666666666666667,7.6,1.1989933333333338,155.36174266666666,1.16,1.4800000000000004,2.240666666666668,-4.0,6.0,8.866666666666665,-2.333333333333333,0.2133333333333333,0.2893333333333333,-4.671406666666667,-7.159969333333335,5.878352380952379,16.466647619047617,14.0692380952381,88.66666666666667,98.09523809523807,10.666666666666666,227.1081428571429,275.9963681904762,-0.4619047619047616,0.1314285714285715,0.7028571428571427,7.23809523809524,8.571428571428573,16.0,0.7619047619047618,1.1428571428571426,0.3085714285714286,0.5980952380952381,9.44626476190476,752.132972,188.033243,-2.609244,10.0,4.0,8.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
GARLET_clean,233.2492,1420.3252,111.10880000000002,1.2768999999999997,3658.0,2124.0,3.0976,-17.590000000000003,-8.52,318.0,626.0,46.0,8.200000000000001,667.2840000000003,1440.0,2928.0,19.655525,18.379124999999995,58.5,107.0,94.5,4.5,8.25,1.203125,108.905,0.5562500000000002,0.7787500000000004,1.645,1.25,1.75,4.75,-3.0,-0.035,0.0299999999999999,-5.250000000000001,-8.801777500000002,10.5376,39.18279999999999,38.716,56.5,181.0,26.0,277.935228,344.102614,1.1800000000000004,3.1050000000000004,3.2,2.5,15.0,11.0,3.0,0.0,-0.05,0.2799999999999998,-5.014220000000001,625.9139,312.95695,-43.692548,14.0,0.0,10.0,-33.913996,-9.577447,,,2.0,1.65,0.125,50.0,,2.0,,6.0,50.0
ZIJVOF01_clean,130.53580000000002,540.662,43.924800000000005,3.61,870.0,928.0,1.9044,-5.36,-4.23,113.0,161.0,6.0,2.559999999999999,216.92420000000007,448.0,890.0,21.930799999999994,26.556,69.5,119.0,100.5,6.5,13.0,1.5558499999999995,169.42000000000004,0.6900000000000001,1.1800000000000002,2.640000000000001,1.5,2.5,12.0,-2.0,-0.05,0.5099999999999999,-8.849999999999998,-5.560665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.1806,159.5903,-2.609244,4.0,4.0,6.0,-0.202272,-0.172056,,,1.0,1.17,4.01,118.3,,1.0,,4.0,118.3
QULMIU_clean,281.3156999999999,2201.3568000000005,153.1746,3.1684,2303.0,6174.0,2.0164000000000004,-9.56,-4.759999999999999,364.0,627.0,20.0,4.119999999999998,223.38,596.0,1080.0,19.330199999999994,20.378,46.5,105.0,96.5,3.0,6.5,1.27065,107.795,0.7900000000000001,0.9125,2.0,1.75,2.0,6.5,-4.0,-0.04,0.1199999999999999,-6.450000000000002,-9.503555000000004,11.8336,20.605599999999992,17.543999999999993,64.0,96.0,4.0,87.98,119.78,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-2.0,-4.0,-0.04,-0.08,-6.000000000000001,695.6346599999999,231.87822,-23.345778,12.0,3.0,9.0,-16.139823,-4.062639,,,3.0,1.44,0.816,29.0,,3.0,,5.0,29.0
SUWBET_clean,48.21809999999999,62.01600000000001,4.62,3.7249,658.0,1128.0,1.6384,-2.22,-2.48,164.0,344.0,-2.0,1.0600000000000005,1001.3592,1770.0,4260.0,31.85919999999999,7.751999999999999,84.0,112.0,42.0,12.0,8.0,0.5774999999999999,176.22522800000002,0.9800000000000004,1.6799999999999995,0.4900000000000002,2.0,12.0,1.0,-2.0,0.7599999999999999,-0.02,5.785780000000002,-3.899999999999999,9.241600000000004,38.1216,25.004,49.0,77.0,26.5,288.705228,192.13522800000007,0.7350000000000003,2.66,2.415,1.5,14.0,13.5,2.5,2.0,-0.03,0.7300000000000001,-2.0142200000000003,183.9244,183.9244,-20.06763,0.0,2.0,4.0,-13.367803,-3.22309,,,1.0,1.34,4.29,125.7,,1.0,,5.0,125.7
NUVYOT_clean,218.1328,1174.3935999999997,80.65640000000002,3.6481,1176.0,1260.0,1.4641,-7.615,-4.799999999999999,165.0,313.0,17.0,2.6,341.39399999999995,730.5,1506.0,24.63948,21.4888,64.8,110.4,90.4,7.05,9.3,1.26695,153.94509120000004,0.9705000000000004,1.7315,2.238000000000001,2.1,7.1,8.7,-2.0,0.2579999999999999,0.2759999999999999,-5.305688000000001,-7.566399000000001,7.10016,13.811599999999997,15.5488,38.4,78.4,4.4,67.946,100.6015366,0.6230000000000002,0.8010000000000002,1.6720000000000006,1.4,1.8,4.6,-1.4,-2.4,-0.028,0.0079999999999999,-5.4,453.5592,226.7796,-2.594158,7.0,4.0,14.0,-0.348699,-0.210764,,,2.0,1.15,0.907,111.0,,2.0,,4.0,111.0
VAGBUD_clean,201.4313,1088.6280000000002,164.20440000000002,3.176,4732.4,3529.0,2.0947399999999994,-5.348000000000001,-2.4000000000000004,97.2,179.2,7.2,1.4780000000000002,311.916,617.0,1320.0,23.36373333333333,18.738666666666663,60.0,107.33333333333331,82.66666666666666,6.0,7.333333333333332,1.1269666666666665,136.635076,0.92,1.4800000000000002,1.91,2.0,6.0,7.0,-2.333333333333333,0.2133333333333333,0.1933333333333333,-4.671406666666668,-7.371406666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.557,289.2785,-54.836922,12.0,0.0,6.0,-43.754556,-11.986486,,,2.0,1.61,0.106,50.0,,2.0,,6.0,50.0
HAPVAX_clean,838.994400000001,5085.321599999992,395.1632000000001,1.6877333333333329,6938.666666666667,3536.0,2.8123,-11.506666666666666,-10.866666666666667,477.3333333333333,592.0,22.666666666666668,5.033333333333334,366.5879999999998,1200.0,2016.0,20.605599999999992,17.543999999999993,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000005,0.8900000000000005,1.780000000000001,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.91848,912.22962,-41.938282,56.0,0.0,24.0,-32.412569,-9.432744,,,2.0,1.65,0.114,50.0,,2.0,5.8697,7.0,
IFAREN_charged,1751.829600000005,10664.009599999998,1109.8872000000024,4.40455384615385,1824.923076923077,4505.538461538462,1.831292307692307,-7.698461538461543,-1.2830769230769243,80.3076923076923,433.5384615384616,23.384615384615383,3.715384615384619,428.8746000000002,1061.0,2400.0,31.582986666666663,32.3416,105.6,163.46666666666664,119.6,7.2,13.733333333333334,1.80038,190.02936373333333,1.142,1.4113333333333338,2.992666666666666,-3.4,4.133333333333333,13.866666666666664,-2.333333333333333,0.0506666666666666,0.5893333333333332,-8.028562666666666,-5.265657333333334,2.877660000000001,9.132300000000004,9.132300000000004,135.0,72.0,14.4,304.7133,304.7133,-2.466,-0.2280000000000002,-0.2280000000000002,18.0,22.2,22.2,3.6,3.6,0.7680000000000003,1.0020000000000002,32.811468000000005,4872.809665999999,812.1349443333332,-2.388285,90.0,24.0,48.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,1.0,,5.0,96.0
PUYHOI_clean,1049.7846000000015,8785.392,659.0496000000003,2.76486,2380.8,2246.4,2.0209,-11.736000000000004,-8.016000000000002,331.2,537.6,28.8,4.608000000000001,176.154,468.0,768.0,26.04768,31.042559999999995,57.600000000000016,115.20000000000005,115.20000000000005,5.6000000000000005,4.799999999999999,1.2848000000000002,113.4501464,1.0679999999999998,2.060000000000001,1.9839999999999995,2.3999999999999995,8.0,11.2,0.0,0.2399999999999999,0.5759999999999998,-6.5656880000000015,1.2686239999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.638,629.4095,-54.836922,60.0,,48.0,-43.754556,-11.986486,,,2.0,1.15,0.907,111.0,,2.0,,6.0,50.0
SALXIP_clean,343.5527999999999,2081.6127999999994,299.35839999999985,1.2543999999999993,3093.333333333333,14384.0,2.656899999999998,-15.466666666666663,-3.813333333333333,138.66666666666666,872.0,28.0,5.999999999999997,170.28899999999987,536.0,936.0,20.605599999999985,20.605599999999985,48.0,112.0,112.0,3.0,4.0,1.0949999999999993,87.98,0.8900000000000005,0.8900000000000005,0.8900000000000005,2.0,2.0,2.0,-2.0,-0.04,-0.04,-6.000000000000001,-6.000000000000001,11.833599999999995,35.08799999999997,47.33439999999999,64.0,256.0,20.0,239.56,112.35999999999996,1.780000000000001,3.560000000000002,0.0,4.0,8.0,0.0,-2.0,4.0,-0.08,0.0,-24.000000000000004,1320.7672000000002,220.1278666666667,-41.938282,24.0,0.0,8.0,-32.412569,-9.432744,,,2.0,1.65,0.114,50.0,,2.0,,6.0,50.0
EMIYEF_clean,289.99319999999994,1876.6628,191.41000000000005,4.504,1297.7142857142858,6185.142857142857,1.8591428571428568,-5.268571428571427,-1.491428571428571,64.57142857142857,372.57142857142856,8.0,2.66,407.5604000000001,736.0,1712.0,26.812800000000003,27.3448,87.5,115.5,133.0,11.0,19.0,1.86375,227.972614,0.7350000000000003,1.8200000000000005,1.6450000000000005,1.5,8.0,5.5,-2.5,0.3399999999999999,0.1399999999999999,-4.907110000000001,-8.303555000000001,9.2416,31.4336,32.4976,49.0,175.0,27.0,255.352614,305.62,1.33,1.8200000000000005,1.4700000000000006,7.0,8.0,3.0,3.0,1.0,0.36,-0.06,-4.90711,1034.749795,1034.749795,-2.388285,9.0,8.0,12.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,1.0,,5.0,96.0
HEDBUP_clean,374.5959999999998,1195.5647999999992,133.72160000000002,1.7027999999999996,3141.333333333333,6986.666666666667,2.935866666666667,-9.18,-3.279999999999999,208.0,693.3333333333334,14.666666666666666,4.526666666666667,366.5879999999998,1200.0,2016.0,19.338833333333323,18.954999999999995,62.0,105.33333333333334,104.0,5.0,11.0,1.3321000000000005,115.88,0.4450000000000002,0.741666666666667,1.483333333333334,1.0,1.6666666666666663,3.333333333333333,-3.333333333333333,-0.0333333333333333,-0.0666666666666667,-5.000000000000001,-10.000000000000002,11.8336,20.605599999999995,17.543999999999997,64.0,96.0,4.0,87.98,119.78,0.8900000000000003,0.8900000000000003,1.7800000000000007,2.0,2.0,4.0,-2.0,-4.0,-0.04,-0.08,-6.000000000000001,1784.7576399999998,892.3788199999999,-45.791219,22.0,,16.0,-35.754515,-10.000891,,,2.0,1.64,0.165,50.0,,2.0,5.8697,7.0,
LIBQIY_clean,671.6392000000008,3670.1824,339.5967999999999,1.3688999999999998,2418.0,2232.0,2.9584,-10.95,-8.28,336.0,440.0,14.0,4.930000000000001,212.874,560.0,1020.0,22.68608,27.97536,55.2,123.20000000000002,139.20000000000002,4.8,7.6,1.55218,137.28,0.9080000000000004,1.1040000000000003,1.146,2.0,2.4,4.2,-1.4,-0.048,0.1159999999999999,-7.920000000000002,-4.422844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.2568,276.4071,-50.08426,32.0,8.0,32.0,-39.528656,-10.844667,,,2.0,1.62,0.133,50.0,,2.0,,6.0,50.0
VAGKOF_clean,147.51739999999998,662.1999999999999,56.8232,1.0,880.0,940.0,2.9241,-13.42,-6.975,63.0,123.0,17.5,5.390000000000001,525.9046666666668,1362.6666666666667,2434.6666666666665,20.605599999999985,20.06666666666666,48.0,112.0,98.66666666666669,3.0,6.333333333333333,1.2142333333333342,87.98,0.8900000000000005,0.8900000000000005,2.1933333333333342,2.0,2.0,6.333333333333333,-4.0,-0.04,0.0399999999999999,-6.000000000000001,-11.735703333333335,15.315699999999994,39.05044047619047,28.75732142857143,78.77380952380953,153.35714285714286,6.07142857142857,72.56066190476191,125.86854761904766,1.4626190476190477,1.3592857142857149,3.961309523809524,3.452380952380953,2.869047619047618,8.345238095238095,-2.702380952380952,-6.440476190476191,-0.0273809523809524,-0.166904761904762,-7.355714285714286,296.2148,148.10739999999998,-1.030572,9.0,0.0,6.0,,-0.141411,,,2.0,1.74,2.0,-156.0,,2.0,,4.0,-156.0
XENMIO_SL,261.3250999999999,1610.6079999999995,128.68439999999998,2.7225,1152.0,2664.0,1.7161000000000002,-8.591999999999999,-3.4800000000000004,127.2,216.0,9.2,2.7840000000000003,571.9650000000001,1279.0,2604.0,20.605599999999995,17.543999999999997,48.0,112.0,96.0,3.0,6.0,1.1242,87.98,0.8900000000000002,0.8900000000000002,1.7800000000000005,2.0,2.0,4.0,-4.0,-0.04,-0.08,-6.000000000000001,-12.000000000000002,11.8336,35.087999999999994,65.35999999999999,64.0,224.0,24.0,239.56,335.110732,1.7800000000000002,3.5600000000000005,8.520000000000001,4.0,8.0,36.0,-4.0,0.0,-0.08,1.2799999999999998,-24.000000000000004,659.1313600000001,131.82627200000002,-3.022363,16.0,0.0,6.0,-0.398944,-0.222725,,,2.0,1.25,1.16,,,2.0,,4.0,
FAVHIW_clean,422.9085999999998,3012.293999999997,249.72719999999995,1.2100000000000002,4095.0,6435.0,2.8224,-18.275,-9.074999999999998,388.5,811.0,45.5,7.58,441.9149999999999,991.0,1884.0,20.0627,24.601442857142853,54.0,109.14285714285714,110.0,3.8571428571428577,7.904761904761905,1.3184285714285715,99.93714285714287,0.6992857142857145,0.8264285714285717,1.9195238095238087,1.5714285714285712,1.8571428571428568,7.523809523809524,-3.428571428571429,-0.0371428571428571,0.2304761904761904,-5.571428571428573,-5.967321904761906,11.8336,42.656,79.0512,64.0,264.0,28.0,263.447683,295.398415,1.7800000000000002,4.800000000000001,7.98,4.0,15.0,39.0,-4.0,5.0,-0.08,1.7199999999999998,-23.207110000000004,1223.86736,305.96684,-56.785113,26.0,0.0,14.0,-45.443863,-12.120486,,,2.0,1.59,0.111,50.0,,2.0,,6.0,50.0
KOSKUA_clean,156.1206,892.0607999999999,69.2916,3.5344,1080.0,2268.0,1.5876,-7.8,-3.35,105.0,181.0,11.0,2.6500000000000004,231.74399999999991,674.0,1176.0,19.585066666666663,22.990666666666662,48.0,106.66666666666669,114.66666666666669,3.0,7.333333333333333,1.4016000000000002,98.58,0.8900000000000002,1.1866666666666668,2.49,2.0,2.6666666666666665,7.0,-4.666666666666667,-0.0533333333333333,0.0266666666666665,-8.000000000000002,-13.735703333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.858385,130.952795,-2.388285,9.0,0.0,6.0,-0.322368,-0.204497,,,2.0,1.16,1.0,70.0,,2.0,,4.0,70.0
AGUWUV_clean,265.3969,1729.4466,136.93620000000004,3.6481,970.6666666666666,1288.0,1.4641,-6.073333333333333,-5.673333333333332,159.33333333333334,253.3333333333333,10.666666666666666,2.1866666666666665,245.04639999999995,609.3333333333334,1204.0,23.87733333333333,20.769333333333336,75.5,114.33333333333331,97.33333333333331,8.0,9.333333333333334,1.2709833333333334,170.93964033333336,0.7050000000000002,1.2883333333333336,1.2583333333333335,1.5,4.833333333333333,4.833333333333333,-1.3333333333333333,0.1533333333333333,0.1533333333333333,-5.103555,-4.503555,10.1056,21.278133333333333,14.096533333333332,54.0,76.33333333333333,9.333333333333334,139.83333333333334,113.92666666666666,0.4600000000000001,0.6233333333333335,0.9200000000000004,1.0,1.3333333333333333,2.0,-1.3333333333333333,-2.0,-0.02,-0.04,-4.6000000000000005,580.2934,193.4311333333333,-2.594158,6.0,10.0,14.0,-0.348699,-0.210764,,,2.0,1.15,0.907,111.0,,2.0,,4.0,111.0
