name,mass,mass_per_metal,metal_3p_energy,oxygen_count,nitrogen_count,carbon_count,metal_3d_energy,metal_4s_energy,metal_7s_energy,metal_5f_energy,outer_shell_1,covalent_radius_1,thermal_conductivity_1,electron_affinity_1,3rd_most_stable_oxidation_state_1,outer_shell_2,lattice_param_2_2,period_2,electron_affinity_2
SALXEL_clean,1027.4152,171.23586666666665,-11.514415,24.0,0.0,8.0,-6.544643,-1.918971,,,2.0,1.45,0.227,50.0,,2.0,,5.0,50.0
NIRDEX_clean,315.3048,315.3048,-11.514415,8.0,0.0,8.0,-6.544643,-1.918971,,,2.0,1.45,0.227,50.0,,2.0,,5.0,50.0
XICYIT_SL,1119.4659600000002,186.57766000000004,-11.514415,28.0,0.0,10.0,-6.544643,-1.918971,,,2.0,1.45,0.227,50.0,,2.0,,5.0,50.0
XUBGUY_clean,1027.4152,171.23586666666665,-11.514415,24.0,0.0,8.0,-6.544643,-1.918971,,,2.0,1.45,0.227,50.0,,2.0,,5.0,50.0
SABXOL_clean,750.14,375.07,-63.818655,16.0,0.0,8.0,-51.682149,-13.423547,,,1.0,1.17,4.01,118.3,,2.0,,6.0,50.0
KOMJON_clean,5310.3152,663.7894,-63.818655,120.0,0.0,96.0,-51.682149,-13.423547,,,2.0,1.48,0.968,,,2.0,,6.0,50.0
SOTXAC_clean,325.30490000000003,325.30490000000003,-63.818655,6.0,1.0,4.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
DIVMUR_clean,525.2384,525.2384,-63.818655,8.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
COWMOR_clean,646.6178,323.3089,-63.818655,12.0,0.0,10.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
DAMYUO_clean,1707.706,284.61766666666665,-63.818655,32.0,0.0,16.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
SEYFAE_clean,1409.159848,352.289962,-63.818655,20.0,4.0,20.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
LAVTIN_clean,1197.15,299.2875,-63.818655,24.0,0.0,12.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
QETSOY_clean,598.5749999999999,299.2875,-63.818655,12.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
QUVFAP_clean,382.292762,382.292762,-63.818655,7.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
ZOTKAW_clean,622.5963999999999,311.29819999999995,-63.818655,12.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
HIHGEM_manual,1245.1927999999998,311.29819999999995,-63.818655,24.0,0.0,16.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
HOGPUQ_clean,391.3398,391.3398,-63.818655,8.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
ISIYUF01_clean,380.33704,380.33704,-63.818655,8.0,0.0,7.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
ISIYOZ_clean,391.3398,391.3398,-63.818655,8.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
ACALIB_clean,590.5975999999999,295.2988,-63.818655,10.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
FITJEY_clean,317.225524,317.225524,-63.818655,4.0,0.0,2.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
UXABOL_clean,590.5975999999999,295.2988,-63.818655,10.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
DUBBEI_clean,429.265924,429.265924,-63.818655,8.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
NIGFIT_clean,646.6178,323.3089,-63.818655,12.0,0.0,10.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
RESWOC_clean,1197.15,299.2875,-63.818655,24.0,0.0,12.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
HORCUN_clean,642.6324,321.3162,-63.818655,10.0,2.0,10.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
LAVTOT_clean,1197.15,299.2875,-63.818655,24.0,0.0,12.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
RESWUI02_clean,646.6178,323.3089,-63.818655,12.0,0.0,10.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
UPOVOL_clean,598.5749999999999,299.2875,-63.818655,12.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
EKEVAT_clean,405.3531,405.3531,-63.818655,6.0,5.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
HUCXUA_clean,598.5749999999999,299.2875,-63.818655,12.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
VASFIH_clean,686.6897999999999,343.34489999999994,-63.818655,8.0,4.0,14.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
ISIYOZ01_clean,391.3398,391.3398,-63.818655,8.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
PAPVEJ_clean,598.5749999999999,299.2875,-63.818655,12.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
ROYRII_clean,594.5862999999999,297.29315,-63.818655,11.0,0.0,7.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
RESWUI_clean,646.6178,323.3089,-63.818655,12.0,0.0,10.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
ETEKEU_clean,598.5749999999999,299.2875,-63.818655,12.0,0.0,6.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
GUXSIC_clean,774.7088,387.3544,-63.818655,12.0,4.0,16.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
NATXIR_clean,1265.37096,316.34274,-63.818655,12.0,8.0,24.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
UGUHEK_clean,2594.6467999999995,324.33084999999994,-63.818655,32.0,12.0,48.0,-51.682149,-13.423547,,,2.0,1.57,0.143,50.0,,2.0,,6.0,50.0
DADPEG_clean,1837.3052,459.3263,-63.818655,44.0,0.0,8.0,-51.682149,-13.423547,,,2.0,1.17,0.802,24.0,7.0,2.0,,6.0,50.0
GAXWAF_clean,658.134,329.067,-9.301863,16.0,0.0,8.0,-4.813498,-1.455317,,,2.0,1.25,1.16,,,2.0,,5.0,-168.0
SISFEH_clean,804.87872,402.43936,-9.301863,16.0,4.0,16.0,-4.813498,-1.455317,,,2.0,1.15,0.907,111.0,,2.0,,5.0,-168.0
OLONAG_clean,375.2994,187.6497,-9.301863,8.0,0.0,6.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
IGIZEF_clean,1585.355552,264.2259253333333,-9.301863,32.0,0.0,4.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
LELMIA01_clean,351.278,175.639,-9.301863,8.0,0.0,4.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
QIWGOU_clean,391.2988,195.6494,-9.301863,9.0,0.0,6.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
LELMIA_clean,351.278,175.639,-9.301863,8.0,0.0,4.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
OPIFUQ_clean,718.5554,179.63885,-9.301863,17.0,0.0,8.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
BENZOL_clean,419.40976,209.70488,-9.301863,2.0,8.0,8.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
WUBHEI_clean,1113.98176,185.6636266666667,-9.301863,18.0,4.0,20.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
ZEDQOQ_clean,1525.56712,190.69589,-9.301863,32.0,0.0,4.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
KIYMAI_clean,351.278,175.639,-9.301863,8.0,0.0,4.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
LIDZOP_clean,447.4068,223.7034,-9.301863,10.0,0.0,4.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
KAKCAD_clean,1006.27632,201.255264,-9.301863,26.0,0.0,12.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
DIWMON_clean,1136.0239600000002,189.3373266666667,-9.301863,22.0,2.0,18.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
YUFLOC_clean,526.917,175.639,-9.301863,12.0,0.0,6.0,-4.813498,-1.455317,,,2.0,1.91,0.353,-168.0,,2.0,,5.0,-168.0
ZOXTOX_clean,1938.2472,484.5618,-68.698655,24.0,12.0,36.0,-56.026315,-14.312076,,,2.0,1.25,1.16,,,2.0,,6.0,50.0
EYINOR_clean,658.1797999999999,329.08989999999994,-68.698655,12.0,0.0,10.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
WUDVEY_clean,634.1583999999999,317.0792,-68.698655,12.0,0.0,8.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
HOGQAX_clean,397.1208,397.1208,-68.698655,8.0,0.0,8.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
SADLIU_clean,1220.274,305.0685,-68.698655,24.0,0.0,12.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
HOXKUB_clean,1220.274,305.0685,-68.698655,24.0,0.0,12.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
OQETEK_clean,1268.3168,317.0792,-68.698655,24.0,0.0,16.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
ZUZZEB_clean,1024.24636,256.06159,-68.698655,16.0,0.0,6.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
SOTXEG_neutral,962.52432,481.26216,-68.698655,18.0,6.0,18.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
LAVTUZ_clean,1220.274,305.0685,-68.698655,24.0,0.0,12.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
RAVFIF_clean,690.1786,345.0893,-68.698655,14.0,0.0,10.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
RUGJAG_clean,307.08438,307.08438,-68.698655,6.0,0.0,3.0,-56.026315,-14.312076,,,2.0,1.62,0.172,0.0,,2.0,,6.0,50.0
HIYMEJ_clean,1971.028,394.2056,-0.693776,30.0,5.0,30.0,,-0.088815,,,1.0,2.03,1.024,48.36,,2.0,,6.0,50.0
MIKJAR_clean,305.745086,305.745086,-3.584666,3.0,3.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
HEGNUD_clean,257.615648,257.615648,-3.584666,4.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
EFILUA_clean,257.615648,257.615648,-3.584666,4.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
DONNAW01_SL,349.49868,174.74934,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
NIRDAT_clean,1088.1105024,181.3517504,-3.584666,24.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
HEGNOX_clean,305.7450860000001,305.7450860000001,-3.584666,3.0,3.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
ZUTBIB_clean,257.615648,257.615648,-3.584666,4.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
HEGNEN_clean,304.737146,304.737146,-3.584666,3.0,3.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
UGELIB_clean,686.9487024,228.9829008,-3.584666,12.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
MARJAQ_clean,686.9487024,228.9829008,-3.584666,12.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
HEGNIR_clean,305.745086,305.745086,-3.584666,3.0,3.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
ZUTBUN_clean,547.230096,273.615048,-3.584666,10.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
NENFAN_clean,472.2821752,236.1410876,-3.584666,8.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
HABKOM_clean,257.615648,257.615648,-3.584666,4.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
FALZIC_clean,257.615648,257.615648,-3.584666,4.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
SOMSIY_clean,379.584,189.792,-3.584666,2.0,8.0,8.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
DONNAW_clean,347.4828,173.7414,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
DOTTEM_clean,349.49868,174.74934,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
LOQLIN_SL,349.49868,174.74934,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
RUHCED_SL,349.49868,174.74934,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
YUWHOO_SL,356.98198,356.98198,-3.584666,0.0,8.0,14.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
FOFHAK_clean,257.615648,257.615648,-3.584666,4.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
TAKTIL_clean,698.9973600000001,174.74934000000002,-3.584666,20.0,0.0,8.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
QOVWOO_SL,349.49868,174.74934,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
OTAQAD_clean,347.4828,173.7414,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
BEKSAM_clean,884.3942959999999,176.8788592,-3.584666,18.0,0.0,0.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
DONNEA_clean,349.49868,174.74934,-3.584666,10.0,0.0,4.0,-0.736204,-0.328019,,,3.0,1.26,0.406,29.0,,3.0,7.661,4.0,29.0
FOFHUE_clean,1214.675862,607.337931,-1.99145,34.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,3.0,7.661,4.0,29.0
OWIKAI_clean,507.7901928,507.7901928,-12.552855,2.0,4.0,16.0,-7.339839,-2.036693,,,2.0,1.15,0.907,111.0,,1.0,,5.0,96.0
ARAHIM02_clean,823.4091856,411.7045928,-12.552855,4.0,8.0,16.0,-7.339839,-2.036693,,,2.0,1.15,0.907,111.0,,1.0,,5.0,96.0
OYERUH_clean,436.0447,145.34823333333333,-1.65423,13.0,0.0,6.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
MINVOU01_clean,312.029,156.0145,-1.65423,10.0,0.0,4.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
EHUCOA_clean,208.1005,208.1005,-1.65423,0.0,6.0,6.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
MINVUA01_SL,314.04488,157.02244,-1.65423,10.0,0.0,4.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
OYERIV_clean,436.0447,145.34823333333333,-1.65423,13.0,0.0,6.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
OYEROB_clean,436.0447,145.34823333333333,-1.65423,13.0,0.0,6.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
GUSNEN_SL,314.04488,157.02244,-1.65423,10.0,0.0,4.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
YEDKOI_clean,436.0447,145.34823333333333,-1.65423,13.0,0.0,6.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
YEDKUO_clean,436.0447,145.34823333333333,-1.65423,13.0,0.0,6.0,-0.118123,-0.150445,,,1.0,1.18,0.937,64.0,3.0,1.0,,4.0,64.0
KEWZET_clean,166.978445,166.978445,-1.99145,4.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
LIJNOJ_clean,876.05298,219.013245,-1.99145,16.0,8.0,24.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
MEFZUU_manual,340.85213500000003,113.61737833333336,-1.99145,8.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
PEKCUF_clean,428.871135,142.957045,-1.99145,12.0,0.0,6.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
BINSAU_clean,285.91409,142.957045,-1.99145,8.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
LUFNAC02_clean,361.97029,180.985145,-1.99145,8.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
XUWSUD_clean,242.830693,242.830693,-1.99145,4.0,0.0,0.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
RANWAH_clean,571.82818,142.957045,-1.99145,16.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
VETSOE_charged,402.69858,100.674645,-1.99145,4.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
LUFNEG_clean,361.97029,180.985145,-1.99145,8.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
VULKOD_clean,361.97029,180.985145,-1.99145,8.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
PUGGOP_clean,571.82818,142.957045,-1.99145,16.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
FOHRUR_clean,164.98574499999998,164.98574499999998,-1.99145,3.0,1.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
BELTOD_clean,475.844297,158.61476566666667,-1.99145,13.0,0.0,6.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
WECBOX_clean,260.924769,260.924769,-1.99145,6.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
AVIMUO_clean,285.91409,142.957045,-1.99145,8.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
WOLYON_clean,539.82938,134.957345,-1.99145,14.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
XANKOO_clean,246.488845,246.488845,-1.99145,2.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
YOYRAH_clean,470.07319000000007,235.03659500000003,-1.99145,6.0,6.0,15.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
AFUKIX_clean,504.927335,168.30911166666667,-1.99145,12.0,2.0,10.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
WOXKOL_clean,329.97149,164.985745,-1.99145,6.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
FATKIV_clean,1154.00287,192.33381166666663,-1.99145,18.0,16.0,26.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
CUXFIL_clean,857.74227,142.957045,-1.99145,24.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
DEZKAW_clean,1688.33956,211.042445,-1.99145,0.0,48.0,48.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
YINCOP_clean,857.74227,142.957045,-1.99145,24.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
FIJDIM06_clean,857.74227,142.957045,-1.99145,24.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
RIXBEG_clean,642.33933,321.169665,-1.99145,6.0,6.0,28.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
VEGXIQ_clean,749.73363,124.955605,-1.99145,20.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
ZOZKAC_clean,1143.65636,142.957045,-1.99145,32.0,0.0,16.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
JIXWUJ02_clean,1715.48454,142.957045,-1.99145,48.0,0.0,24.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
WITJUG_clean,976.677915,139.52541642857145,-1.99145,28.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
ABAYIO_clean,356.82009000000005,178.41004500000005,-1.99145,8.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
FIJDIM09_clean,857.74227,142.957045,-1.99145,24.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
FIJDIM10_clean,857.74227,142.957045,-1.99145,24.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
VERPOZ_clean,923.33622,230.834055,-1.99145,7.0,15.0,30.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
PUGJEI_clean,428.871135,142.957045,-1.99145,12.0,0.0,6.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
BOXYIY_clean,396.929452,198.464726,-1.99145,10.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
YOYQOU_clean,470.07319000000007,235.03659500000003,-1.99145,6.0,6.0,15.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
CUVXAT_clean,789.281775,263.093925,-1.99145,12.0,4.0,30.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
VEMMIK_clean,475.28563500000007,158.428545,-1.99145,0.0,12.0,3.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
YOYQUA_clean,470.07319000000007,235.03659500000003,-1.99145,6.0,6.0,15.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
YEGDAR_clean,580.9835350000001,193.66117833333337,-1.99145,12.0,4.0,14.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
WUSGOI_clean,260.924769,260.924769,-1.99145,6.0,0.0,4.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
WITJOA_clean,891.75695,148.62615833333334,-1.99145,26.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
PUGFII_clean,428.871135,142.957045,-1.99145,12.0,0.0,6.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
XEXLAP_clean,361.97029,180.985145,-1.99145,8.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
CUKXIR_clean,969.78267,161.630445,-1.99145,28.0,0.0,16.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
XUWTAK_clean,242.830693,242.830693,-1.99145,4.0,0.0,0.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
OKILIE_clean,1085.91087,180.985145,-1.99145,24.0,6.0,24.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
RUBGUS_clean,571.82818,142.957045,-1.99145,16.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
OXALEF_clean,540.911535,180.303845,-1.99145,16.0,0.0,10.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
FIJDIM01_clean,857.74227,142.957045,-1.99145,24.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
YINCUV_clean,738.8066249999999,147.761325,-1.99145,20.0,0.0,12.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
FUWYAY_clean,646.09706,161.524265,-1.99145,10.0,8.0,2.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
LUSHOX04_clean,571.82818,142.957045,-1.99145,16.0,0.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
UWOWAF_clean,428.871135,142.957045,-1.99145,12.0,0.0,6.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
LUFNAC05_clean,361.97029,180.985145,-1.99145,8.0,2.0,8.0,-0.26654,-0.191136,,,2.0,1.17,0.0782,,2.0,2.0,,4.0,
